ro.pippo/pippo
ro.pippo/pippo-xstream 2
ro.pippo/pippo-weld 1
ro.pippo/pippo-velocity 4
ro.pippo/pippo-undertow 5
ro.pippo/pippo-trimou 8
ro.pippo/pippo-tomcat 2
ro.pippo/pippo-tjws 1
ro.pippo/pippo-test 5
ro.pippo/pippo-template-parent
ro.pippo/pippo-spring 1
ro.pippo/pippo-snakeyaml 2
ro.pippo/pippo-session 19
ro.pippo/pippo-session-xmemcached 2
ro.pippo/pippo-session-spymemcached 2
ro.pippo/pippo-session-parent
ro.pippo/pippo-session-mongodb 2
ro.pippo/pippo-session-jedis 2
ro.pippo/pippo-session-jdbc 1
ro.pippo/pippo-session-jcache 1
ro.pippo/pippo-session-infinispan 2
ro.pippo/pippo-session-hazelcast 1
ro.pippo/pippo-session-cookie 2
ro.pippo/pippo-server-parent
ro.pippo/pippo-sasscompiler 1
ro.pippo/pippo-quickstart 0
ro.pippo/pippo-pebble 20
ro.pippo/pippo-parent
ro.pippo/pippo-metrics 13
ro.pippo/pippo-metrics-parent
ro.pippo/pippo-metrics-librato 1
ro.pippo/pippo-metrics-influxdb 1
ro.pippo/pippo-metrics-graphite 1
ro.pippo/pippo-metrics-ganglia 1
ro.pippo/pippo-jetty 7
ro.pippo/pippo-jaxb 2
ro.pippo/pippo-jade 4
ro.pippo/pippo-jackson 5
ro.pippo/pippo-guice 1
ro.pippo/pippo-gson 5
ro.pippo/pippo-groovy 4
ro.pippo/pippo-freemarker 8
ro.pippo/pippo-fastjson 2
ro.pippo/pippo-csv 3
ro.pippo/pippo-css-parent
ro.pippo/pippo-core 121
ro.pippo/pippo-controller 46
ro.pippo/pippo-controller-parent
ro.pippo/pippo-content-type-parent
org.smartboot.socket/aio-core 23
org.litote.kmongo/kmongo 0
org.litote.kmongo/kmongo-shared 45
org.litote.kmongo/kmongo-shared-tests 17
org.litote.kmongo/kmongo-root
org.litote.kmongo/kmongo-native 0
org.litote.kmongo/kmongo-native-mapping 54
org.litote.kmongo/kmongo-jackson-mapping 103
org.litote.kmongo/kmongo-id 11
org.litote.kmongo/kmongo-id-jackson 6
org.litote.kmongo/kmongo-fongo 9
org.litote.kmongo/kmongo-flapdoodle 49
org.litote.kmongo/kmongo-coroutine 0
org.litote.kmongo/kmongo-coroutine-native 0
org.litote.kmongo/kmongo-coroutine-core 56
org.litote.kmongo/kmongo-coroutine-core-tests 412
org.litote.kmongo/kmongo-core 179
org.litote.kmongo/kmongo-core-tests 1262
org.litote.kmongo/kmongo-async 0
org.litote.kmongo/kmongo-async-shared 19
org.litote.kmongo/kmongo-async-native 0
org.litote.kmongo/kmongo-async-core 5
org.litote.kmongo/kmongo-async-core-tests 152
org.javafp/parsecj 38
org.eurekaclinical/eurekaclinical-webapp-archetype 0
org.eurekaclinical/eurekaclinical-user-webapp
org.eurekaclinical/eurekaclinical-user-service
org.eurekaclinical/eurekaclinical-user-agreement-webapp
org.eurekaclinical/eurekaclinical-user-agreement-service
org.eurekaclinical/eurekaclinical-user-agreement-client 4
org.eurekaclinical/eurekaclinical-service-archetype 0
org.eurekaclinical/eurekaclinical-patient-set-client 4
org.eurekaclinical/eurekaclinical-client-archetype 0
org.eurekaclinical/eureka-client 79
org/ekstazi
org.easybatch/easybatch
org.easybatch/easybatch-yaml 7
org.easybatch/easybatch-xstream 2
org.easybatch/easybatch-xml 12
org.easybatch/easybatch-validation 1
org.easybatch/easybatch-univocity 8
org.easybatch/easybatch-tools 5
org.easybatch/easybatch-test-common 2
org.easybatch/easybatch-stream 1
org.easybatch/easybatch-spring 2
org.easybatch/easybatch-quartz 6
org.easybatch/easybatch-opencsv 2
org.easybatch/easybatch-msexcel 7
org.easybatch/easybatch-mongodb 5
org.easybatch/easybatch-json 7
org.easybatch/easybatch-jpa 2
org.easybatch/easybatch-jms 18
org.easybatch/easybatch-jdbc 7
org.easybatch/easybatch-jackson 2
org.easybatch/easybatch-hibernate 2
org.easybatch/easybatch-gson 2
org.easybatch/easybatch-flatfile 7
org.easybatch/easybatch-extensions
org.easybatch/easybatch-core 136
org.easybatch/easybatch-archetype 0
org.easybatch/easybatch-apache-commons-csv 2
org.beangle/beangle
org.beangle/beangle-scala
org.beangle/beangle-java
org.beangle/beangle-codestyle 0
org.actframework/act 1933
net.feyin.api/feyin-api 5
io.opencensus/opencensus-testing 2
io.opencensus/opencensus-impl 13
io.opencensus/opencensus-impl-lite 5
io.opencensus/opencensus-impl-core 137
io.opencensus/opencensus-exporter-trace-zipkin 8
io.opencensus/opencensus-exporter-trace-stackdriver 12
io.opencensus/opencensus-exporter-trace-logging 3
io.opencensus/opencensus-exporter-stats-stackdriver 15
io.opencensus/opencensus-contrib-zpages 30
io.opencensus/opencensus-contrib-grpc-util 2
io.opencensus/opencensus-contrib-grpc-metrics 3
io.opencensus/opencensus-contrib-agent 4197
io.opencensus/opencensus-api 380
io.javalin/javalin 294
io.github.anderscheow/application-service
global.namespace.fun-io/fun-io-xz 4
global.namespace.fun-io/fun-io-jackson 3
global.namespace.fun-io/fun-io-commons-compress 34
global.namespace.fun-io/fun-io-bios 38
global.namespace.fun-io/fun-io-api 35
com.wilddog.client/wilddog-video-room-android
com.wilddog.client/wilddog-video-base-android
com.vorlonsoft/androidrate 210
com.thoughtworks.gauge.gradle/gauge-gradle-plugin 8
com.themodernway/themodernway-server-sql 37
com.themodernway/themodernway-server-rest 35
com.themodernway/themodernway-server-mongodb 43
com.themodernway/themodernway-server-hazelcast 30
com.themodernway/themodernway-server-core 409
com.soywiz/korma 183
com.soywiz/korma-root 0
com.soywiz/korma-js 0
com.soywiz/korma-common 0
com.soywiz/korim 298
com.soywiz/korim-root 0
com.soywiz/korim-js 0
com.soywiz/korim-common 0
com.soywiz/korim-android 298
com.soywiz/korge 490
com.soywiz/korge-root 0
com.soywiz/korge-js 0
com.soywiz/korge-ext-ui 33
com.soywiz/korge-ext-ui-js 0
com.soywiz/korge-ext-ui-common 0
com.soywiz/korge-ext-tiled 17
com.soywiz/korge-ext-tiled-js 0
com.soywiz/korge-ext-tiled-common 0
com.soywiz/korge-ext-swf 49
com.soywiz/korge-ext-swf-js 0
com.soywiz/korge-ext-swf-common 0
com.soywiz/korge-ext-spriter 77
com.soywiz/korge-ext-spriter-js 0
com.soywiz/korge-ext-spriter-common 0
com.soywiz/korge-ext-particle 21
com.soywiz/korge-ext-particle-js 0
com.soywiz/korge-ext-particle-common 0
com.soywiz/korge-ext-lipsync 16
com.soywiz/korge-ext-lipsync-js 0
com.soywiz/korge-ext-lipsync-common 0
com.soywiz/korge-ext-fla 3
com.soywiz/korge-ext-fla-js 0
com.soywiz/korge-ext-fla-common 0
com.soywiz/korge-common 0
com.soywiz/korge-android 489
com.soywiz/korfl 472
com.soywiz/korfl-root 0
com.soywiz/korfl-js 0
com.soywiz/korfl-common 0
com.soywiz/korag 119
com.soywiz/korag-root 0
com.soywiz/korag-js 0
com.soywiz/korag-common 0
com.soywiz/korag-android 112
com.soywiz/klogger 10
com.soywiz/klogger-root 0
com.soywiz/klogger-js 0
com.soywiz/klogger-common 0
com.netflix.nfgraph/netflix-graph 46
com.myjeeva.digitalocean/digitalocean-api-client 89
com.mikepenz/iconics-views
com.mikepenz/iconics-core
com.microsoft.sqlserver/mssql-jdbc 415
com.mapzen.tangram/tangram
com.jsoniter/jsoniter 283
com.jdroidframework/jdroid-java-github 184
com.github/swissquote
com.github.skjolber/log-domain
com.github.skarpushin/swingpm 111
com.github.skarpushin/summerb
com.github/sarahbuisson
com.github.sanskrit-coders/db-interface 0
com.github.rudda/networkconnetion
com.github.nyholmniklas/arithmetic 1
com.github.noconnor/junitperf 23
com.github.michael-rapp/text-mining-util 98
com.github.hyleung/ratpack-zipkin 22
com.github.hazendaz/maven
com.energizedwork/jfconfig 6
com.eharmony/aloha-avro-score-java 16
com.ecwid.consul/consul-api 149
com.dataheaps/beanszoo
com.dataheaps/beanszoo-web 17
com.dataheaps/beanszoo-core 94
com.dataheaps/aspectrest 30
com.dangbei/sdk-euthenia
com.cosium/code
com/busyducks
com.bugsee/bugsee-android-gradle-plugin 37
com.axellience/vue-router-gwt 24
com.axellience/vue-gwt 90
com.axellience/vue-gwt-processors 5777
com.axellience/vue-gwt-parent
com.axellience/vue-gwt-core 103
com.aegisql.persistence/conveyor-persistence
com.aegisql.persistence/conveyor-persistence-core 86
com.aegisql/conveyor
com.aegisql.conveyor-persistence-jdbc/conveyor-persistence-jdbc 29
com.aegisql/conveyor-parallel 7
com.aegisql/conveyor-core 178
cd.connect.composites.java/connect-composite-springwebapp 0
uk.co.ticklethepanda/spring-jwt-authentication-filter 4
uk.co.blackpepper.bowman/bowman-parent
uk.co.blackpepper.bowman/bowman-deploy
uk.co.blackpepper.bowman/bowman-client 49
software.coolstuff/owncloud-spring-boot-starter 154
se.hiq.oss/oss-parent-pom
org.zeromq/jeromq 336
org.wildfly/wildlfy-microprofile-config-tck 0
org.wildfly/wildfly-microprofile-config
org.wildfly/wildfly-microprofile-config-implementation 21
org.wildfly/wildfly-microprofile-config-feature-pack
org.wildfly/wildfly-microprofile-config-extension 20
org.wildfly/wildfly-microprofile-config-dist 0
org.telegram/telegrambotsextensions 13
org.telegram/telegrambots 27
org.telegram/telegrambots-meta 461
org.telegram/telegrambots-abilities 35
org.springframework.build.test/sgbcs-core 1
org.springframework.build.test/sgbcs-api 1
org.scala-lang.modules/scala-asm 114
org.restcomm.smpp/ui-management
org.restcomm.smpp/smpp-extensions 36
org.restcomm.smpp/smpp-extensions-parent
org.restcomm.smpp/smpp-cli 1
org.restcomm.smpp/core
org.restcomm.smpp/bootstrap 0
org.restcomm.smpp/bootstrap-wildfly 16
org.openstreetmap.atlas/atlas 1739
org.netbeans/html
org.kill-bill.commons/killbill-xmlloader 9
org.kill-bill.commons/killbill-skeleton 19
org.kill-bill.commons/killbill-queue 133
org.kill-bill.commons/killbill-metrics 2
org.kill-bill.commons/killbill-locker 23
org.kill-bill.commons/killbill-jdbi 451
org.kill-bill.commons/killbill-embeddeddb
org.kill-bill.commons/killbill-embeddeddb-postgresql 2
org.kill-bill.commons/killbill-embeddeddb-mysql 3
org.kill-bill.commons/killbill-embeddeddb-common 5
org.kill-bill.commons/killbill-concurrent 23
org.kill-bill.commons/killbill-commons
org.kill-bill.commons/killbill-clock 3
org.kill-bill.commons/killbill-automaton 27
org.kill-bill.billing/killbill-platform
org.kill-bill.billing/killbill-platform-test 8
org.kill-bill.billing/killbill-platform-server
org.kill-bill.billing/killbill-platform-osgi 56
org.kill-bill.billing/killbill-platform-osgi-test-bundles
org.kill-bill.billing/killbill-platform-osgi-lib-bundles
org.kill-bill.billing/killbill-platform-osgi-bundles
org.kill-bill.billing/killbill-platform-osgi-bundles-webconsolebranding 0
org.kill-bill.billing/killbill-platform-osgi-bundles-test-payment 2439
org.kill-bill.billing/killbill-platform-osgi-bundles-test-beatrix 4057
org.kill-bill.billing/killbill-platform-osgi-bundles-logger 10925
org.kill-bill.billing/killbill-platform-osgi-bundles-lib-killbill 48
org.kill-bill.billing/killbill-platform-osgi-bundles-jruby 11604
org.kill-bill.billing/killbill-platform-osgi-bundles-defaultbundles
org.kill-bill.billing/killbill-platform-osgi-api 6
org.kill-bill.billing/killbill-platform-osgi-all-bundles
org.kill-bill.billing/killbill-platform-lifecycle 16
org.kill-bill.billing/killbill-platform-base 10
org.kill-bill.billing/killbill-platform-api 9
org.jmockit/jmockit 357
org.igniterealtime/rest-api-client 25
org.flexiblepower/defpi
org.commonjava.indy/indy-pkg-maven-model-java 0
org.commonjava.indy.docker/indy-test-docker-appliances
org.commonjava.indy.docker/indy-docker-images
org.commonjava.indy.docker/indy-docker-base
org.commonjava.cdi.util/weft 30
org.codelibs.fess/fess 1204
org.codelibs.fess/fess-crawler 162
org.codelibs.fess/fess-crawler-webdriver 7
org.codelibs.fess/fess-crawler-parent
org.codelibs.fess/fess-crawler-lasta 1
org.codelibs.fess/fess-crawler-es 16
org.camunda.bpm.webapp/camunda-webapp
org.camunda.bpm.webapp/camunda-webapp-webjar 0
org.camunda.bpm.model/camunda-xml-model 123
org.camunda.bpm.model/camunda-dmn-model 263
org.camunda.bpm.model/camunda-cmmn-model 300
org.camunda.bpm.model/camunda-bpmn-model 685
org.camunda.bpm.javaee/camunda-ejb-client 2
org.camunda.bpm.identity/camunda-identity-ldap 14
org.camunda.bpm.dmn/camunda-engine-feel-juel 144
org.camunda.bpm.dmn/camunda-engine-feel-api 3
org.camunda.bpm.dmn/camunda-engine-dmn 119
org.camunda.bpm.dmn/camunda-engine-dmn-root
org.camunda.bpm.dmn/camunda-engine-dmn-bom
org.camunda.bpm/camunda-root
org.camunda.bpm/camunda-parent
org.camunda.bpm/camunda-engine 2673
org.camunda.bpm/camunda-engine-spring 57
org.camunda.bpm/camunda-engine-rest
org.camunda.bpm/camunda-engine-rest-root
org.camunda.bpm/camunda-engine-rest-core 522
org.camunda.bpm/camunda-engine-plugins
org.camunda.bpm/camunda-engine-plugin-spin 33
org.camunda.bpm/camunda-engine-plugin-connect 5
org.camunda.bpm/camunda-engine-cdi 69
org.camunda.bpm/camunda-database-settings
org.camunda.bpm/camunda-bom
org.btrplace/split 36
org.btrplace/scheduler
org.btrplace/scheduler-json 65
org.btrplace/scheduler-examples 7
org.btrplace/scheduler-choco 146
org.btrplace/scheduler-api 147
org.btrplace/safeplace 164
org.btrplace/btrpsl 137
org.btrplace/bench 3
nl.talsmasoftware/umldoclet 3406
nl/stokpop
nl.crashdata.wicket-chartjs/wicket-chartjs
nl.crashdata.wicket-chartjs/wicket-chartjs-wicket 3
nl.crashdata.wicket-chartjs/wicket-chartjs-data 50
nl.crashdata.crashdata-parent/eclipse-settings 0
nl.crashdata.crashdata-parent/crashdata-parent
net.trajano.ms.app/sample-oidc 54
net.trajano.ms.app/sample-ms 59
net.trajano.ms.app/sample-authz 54
net.trajano.ms.app/sample-authn 55
net.trajano.ms.app/quasar-ms
net.trajano.ms.app/ms-swagger 56
net.trajano.ms.app/ms-resource 0
net.trajano.ms.app/ms-oidc 9
net.trajano.ms.app/ms-gateway 74
net.trajano.ms.app/ms-engine 30
net.trajano.ms.app/ms-engine-swagger 0
net.trajano.ms.app/ms-engine-spring-jaxrs 4
net.trajano.ms.app/ms-engine-manifest 0
net.trajano.ms.app/ms-common 14
net.trajano.ms.app/ms-common-impl 20
net.trajano.ms.app/ms-common-auth 20
net.trajano.ms.app/ms-base
net.trajano.ms.app/app-ms
net.serenity-bdd/serenity-jbehave 34
net.hamnaberg.json/immutable-json
net.hamnaberg.json/immutable-json-reflection-codec 6
net.hamnaberg.json/immutable-json-pointer 7
net.hamnaberg.json/immutable-json-patch 6
net.hamnaberg.json/immutable-json-native 40
net.hamnaberg.json/immutable-json-javax 3
net.hamnaberg.json/immutable-json-jackson 2
net.hamnaberg.json/immutable-json-core 6
net.hamnaberg.json/immutable-json-codec 47
net.hamnaberg.json/immutable-json-ast 11
net.guerlab/sdk-anubis
net.guerlab/sdk-anubis-starter 0
net.guerlab/sdk-anubis-core 55
net.guerlab/sdk-anubis-autoconfigue 4
net.corda/corda 183
net.corda/corda-webserver 179
net.corda/corda-webserver-impl 50
net.corda/corda-verifier 25387
net.corda/corda-test-utils 91
net.corda/corda-test-common 5
net.corda/corda-rpc 90
net.corda/corda-node 1609
net.corda/corda-node-driver 323
net.corda/corda-node-api 674
net.corda/corda-mock 55
net.corda/corda-jfx 161
net.corda/corda-jackson 115
net.corda/corda-finance 377
net.corda/corda-core 1004
net.corda/corda-confidential-identities 17
net.authorize/anet-java-sdk 353
jp.co.future/uroborosql 305
io.nextflow/nxf-ignite 63
io.nextflow/nxf-httpfs 9
io.nextflow/nxf-drmaa 3
io.nextflow/nxf-console 11
io.nextflow/nxf-commons 101
io.nextflow/nextflow 1067
io.micrometer/micrometer-test 16
io.micrometer/micrometer-spring-legacy 176
io.micrometer/micrometer-registry-statsd 3566
io.micrometer/micrometer-registry-prometheus 18
io.micrometer/micrometer-registry-jmx 3
io.micrometer/micrometer-registry-influx 9
io.micrometer/micrometer-registry-graphite 9
io.micrometer/micrometer-registry-ganglia 5
io.micrometer/micrometer-registry-datadog 8
io.micrometer/micrometer-registry-atlas 14
io.micrometer/micrometer-core 344
io.gravitee.policy/gravitee-policy-cors 6
io.github.ridiekel/jeletask
io.github.ridiekel/jeletask-config-spec 7
io.github.ridiekel/jeletask-config-nbt-export 36
io.github.ridiekel/jeletask-config-json 2
io.github.ridiekel/jeletask-client 75
info.shuwang.cupboard/fjsw-cupboard-sdk 15
info.hubbitus/Hubbitus-common 25
fr.inria.gforge/spoon
ee.telekom.workflow/workflow-web 33
ee.telekom.workflow/workflow-test 5
ee.telekom.workflow/workflow-engine 202
ee.telekom.workflow/workflow-api 26
de.dentrassi/maven
de.adorsys.sts/sts-worksheet-loader 6
de.adorsys.sts/sts-token 17
de.adorsys.sts/sts-token-auth 11
de.adorsys.sts/sts-starter 56
de.adorsys.sts/sts-spring 80
de.adorsys.sts/sts-server-info 4
de.adorsys.sts/sts-resource-server 32
de.adorsys.sts/sts-pop 1
de.adorsys.sts/sts-keymanagement
de.adorsys.sts/sts-example 65
de.adorsys.sts/sts-common 18
de.adorsys.sts/secure-token-service
com.zandero/utils 16
com.wandrell.tabletop.dreadball/dreadball-model-persistence 48
com.wandrell.tabletop.dreadball/dreadball-model-json 25
com.wandrell.tabletop.dreadball/dreadball-model-default 31
com.wandrell.tabletop.dreadball/dreadball-model-api 25
com.ubikgs/android-sensors
com.uber.sdk/rides-android
com.uber.sdk/core-android
com.twilio.sdk/twilio 2188
com.storyclm/storyclmsdk 92
com.stimulsoft/stimulsoft-reports-webviewer 30
com.stimulsoft/stimulsoft-reports-webdesigner 87
com.stimulsoft/stimulsoft-reports-web 74
com.stimulsoft/stimulsoft-reports-viewer 287
com.stimulsoft/stimulsoft-reports-swt 18
com.stimulsoft/stimulsoft-reports-samples 85
com.stimulsoft/stimulsoft-reports-report 2489
com.stimulsoft/stimulsoft-reports-libs 1
com.stimulsoft/stimulsoft-reports-lib 24
com.stimulsoft/stimulsoft-reports-flex 66
com.stimulsoft/stimulsoft-reports-demo 42
com.stimulsoft/stimulsoft-reports-base 404
com.stimulsoft/reports
com.soundcloud.lightcycle/lightcycle-processor 16
com.soundcloud.lightcycle/lightcycle-lib
com.soundcloud.lightcycle/lightcycle-api 12
com.pusher/pusher-java-client 81
com.polidea.rxandroidble/rxandroidble
com.polidea.rxandroidble/mockclient
com/peterfranza
com.object-refinery/orson-charts-fx 3
com.netflix.nebula/gradle-netflixoss-project-plugin 26
com.mikepenz/fastadapter
com.microsoft/azure
com.marklogic/marklogic-corb 85
com.mappedin.sdk/mappedin
com.loginradius.sdk/java-sdk 732
com.lixar.lwayve/lwayve-sdk
com.lixar.lwayve/lwayve-proxsee
com.lightstep.tracer/tracer-okhttp 3
com.lightstep.tracer/tracer-grpc 12
com.lightstep.tracer/lightstep-tracer-java
com.lightstep.tracer/lightstep-tracer-android
com.lightstep.tracer/java
com.lightstep.tracer/java-common 112
com.kolibrifx.napo/napo-json 16
com.kolibrifx.napo/napo-core 83
com.kolibrifx.napo/napo-compiler 26
com.kolibrifx.napo/napo-base 7
com.kolibrifx.common/common 12
com.kolibrifx.common/common-testing 3
com.kolibrifx.common/common-statemachine 4
com.kolibrifx.common/common-dispatcher 26
com.kolibrifx.common/common-dispatcher-lmax 7
com.kolibrifx.common/common-collections 3
com.kangyonggan/freemarker 9
com.jspcore/logcapture 19
com.javabaas/javasdk 208
com.intuit.karate/karate-testng 1
com.intuit.karate/karate-parent
com.intuit.karate/karate-mock-servlet 2
com.intuit.karate/karate-jersey 2
com.intuit.karate/karate-core 9361
com.intuit.karate/karate-archetype 0
com.intuit.karate/karate-apache 9
com.ibeetl/beetl-framework-starter 14
com.hankcs/hanlp 615
com.github.wglanzer.obsoleteaccessors/oa-parent
com.github.wglanzer.obsoleteaccessors/oa-core 35
com.github.vspr-ai/slack-api 128
com.github.vicpinm/krealmextensions
com.github.sanskrit-coders/indic-transliteration 76
com.github.samtools/htsjdk 1023
com.github.penggle/fastdfs-client-java 26
com.github.liaochong/ratel-tools
com.github.liaochong/ratel-tools-core 11
com.github.ddth/ddth-commons
com.github.ddth/ddth-commons-thrift
com.github.ddth/ddth-commons-spring
com.github.ddth/ddth-commons-serialization
com.github.ddth/ddth-commons-core 63
com.github/davidmoten
com.github.churchtao/greenhat 94
com.github.akurilov/netty-connection-pool 8
com.github.XDean/MyBatis-EX 71
com.getbase.android.schema/library
com.ge.predix/acs
com.ge.predix/acs-spring-security
com.ge.predix/acs-spring-security-extensions 18
com.ge.predix/acs-model 18
com.dynatrace.tools/android 9
com.dukescript.presenters/webkit 2
com.dukescript.presenters/renderer 3
com.dukescript.presenters/pom
com.dukescript.presenters/moe 12
com.dukescript.presenters/ios 11
com.dukescript.presenters/generic 12
com.dukescript.presenters/browser 2
com.dukescript.presenters/android 16
com.creativewidgetworks/expression-evaluator 16
com.couchbase.lite/couchbase-lite-java 296
com.couchbase.lite/couchbase-lite-java-sqlite-custom 1
com.couchbase.lite/couchbase-lite-java-sqlcipher 1
com.couchbase.lite/couchbase-lite-java-listener 51
com.couchbase.lite/couchbase-lite-java-javascript 11
com.couchbase.lite/couchbase-lite-java-forestdb 38
com.couchbase.lite/couchbase-lite-java-core 423
com.couchbase.lite/couchbase-lite-android
com.couchbase.lite/couchbase-lite-android-sqlite-custom
com.couchbase.lite/couchbase-lite-android-sqlcipher
com.couchbase.lite/couchbase-lite-android-forestdb
com.chrisdempewolf/pinterest-sdk 50
com.bugsnag/bugsnag-android-gradle-plugin 144
com.bazaarvoice.ostrich/zookeeper
com.bazaarvoice.ostrich/ostrich
com.bazaarvoice.ostrich/ostrich-dropwizard 5
com.bazaarvoice.ostrich/ostrich-core 93
com.bazaarvoice.ostrich.examples/examples
com.bazaarvoice.ostrich.examples.dictionary/dictionary
com.bazaarvoice.ostrich.examples.dictionary/dictionary-user 16503
com.bazaarvoice.ostrich.examples.dictionary/dictionary-service 16500
com.bazaarvoice.ostrich.examples.dictionary/dictionary-client 8
com.bazaarvoice.ostrich.examples.calculator/calculator
com.bazaarvoice.ostrich.examples.calculator/calculator-user 16500
com.bazaarvoice.ostrich.examples.calculator/calculator-service 15627
com.bazaarvoice.ostrich.examples.calculator/calculator-client 5
com.aventstack/extentreports 159
com.aliyun.openservices/loghub-client-lib 53
com.alibaba/fastjson 260
com.agifac.maf.packaging/maf-desktop
com.agifac.maf.desktop/maf-desktop-datamodel 97
com.agifac.maf.desktop/maf-desktop-app 5795
com.agifac.lib/maf-defaultplugins-extension 326
com.activitystream/as-sdk 149
cn.patterncat/job-event-store-mongo 5
cn.patterncat/job-event-store-elasticsearch 5
club.zhcs/axe
club.zhcs/axe-validation 4
club.zhcs/axe-swagger 10
club.zhcs/axe-sigar 3
club.zhcs/axe-common 23
club.zhcs/axe-captcha 4
club.zhcs/axe-apm 10
br.jus.stf.digital/core 195
be.ceau/opml-parser 15
at.favre.lib/hkdf 5
systems.manifold/manifold 227
systems.manifold/manifold-text 3
systems.manifold/manifold-text-test 0
systems.manifold/manifold-test 0
systems.manifold/manifold-templates 14
systems.manifold/manifold-templates-test 0
systems.manifold/manifold-parent
systems.manifold/manifold-json 39
systems.manifold/manifold-json-test 0
systems.manifold/manifold-js 6
systems.manifold/manifold-js-test 0
systems.manifold/manifold-io 20
systems.manifold/manifold-io-test 0
systems.manifold/manifold-ext 22
systems.manifold/manifold-ext-test 1
systems.manifold/manifold-docs 2
systems.manifold/manifold-collections 53
systems.manifold/manifold-collections-test 0
systems.manifold/manifold-all 2639
pl.chilldev.parent/parent
pl.chilldev.parent/parent-opensource
pl.chilldev.parent/parent-generic
pl.chilldev.parent/parent-checkstyle 0
pl.chilldev.commons/commons
pl.chilldev.commons/commons-web 3
pl.chilldev.commons/commons-text 9
pl.chilldev.commons/commons-jwt 1
pl.chilldev.commons/commons-db 6
pl.chilldev.commons/commons-data 1
pl.chilldev.commons/commons-daemon 4
pl.chilldev.commons/commons-client 7
pl.chilldev.commons/commons-aws 10
org.shredzone.commons/commons-pdb 34
org.netpreserve/urlcanon 12
org/mock-server
org.jboss.arquillian.testng/arquillian-testng-standalone 2
org.jboss.arquillian.testng/arquillian-testng-parent
org.jboss.arquillian.testng/arquillian-testng-core 10
org.jboss.arquillian.testng/arquillian-testng-container 5
org.jboss.arquillian.testenricher/arquillian-testenricher-resource 11
org.jboss.arquillian.testenricher/arquillian-testenricher-parent
org.jboss.arquillian.testenricher/arquillian-testenricher-initialcontext 4
org.jboss.arquillian.testenricher/arquillian-testenricher-ejb 11
org.jboss.arquillian.testenricher/arquillian-testenricher-cdi 19
org.jboss.arquillian.test/arquillian-test-spi 52
org.jboss.arquillian.test/arquillian-test-parent
org.jboss.arquillian.test/arquillian-test-impl-base 19
org.jboss.arquillian.test/arquillian-test-api 1
org.jboss.arquillian.protocol/arquillian-protocol-servlet 40
org.jboss.arquillian.protocol/arquillian-protocol-parent
org.jboss.arquillian.protocol/arquillian-protocol-jmx 12
org.jboss.arquillian.junit/arquillian-junit-standalone 3
org.jboss.arquillian.junit/arquillian-junit-parent
org.jboss.arquillian.junit/arquillian-junit-core 48
org.jboss.arquillian.junit/arquillian-junit-container 7
org.jboss.arquillian.core/arquillian-core-spi 34
org.jboss.arquillian.core/arquillian-core-parent
org.jboss.arquillian.core/arquillian-core-impl-base 42
org.jboss.arquillian.core/arquillian-core-api 13
org.jboss.arquillian.container/arquillian-container-test-spi 26
org.jboss.arquillian.container/arquillian-container-test-impl-base 83
org.jboss.arquillian.container/arquillian-container-test-api 18
org.jboss.arquillian.container/arquillian-container-spi 63
org.jboss.arquillian.container/arquillian-container-parent
org.jboss.arquillian.container/arquillian-container-impl-base 58
org.jboss.arquillian.config/arquillian-config-spi 2
org.jboss.arquillian.config/arquillian-config-parent
org.jboss.arquillian.config/arquillian-config-impl-base 31
org.jboss.arquillian.config/arquillian-config-api 8
org.jboss.arquillian/arquillian-parent
org.jboss.arquillian/arquillian-build
org.jboss.arquillian/arquillian-bom
org.eurekaclinical/eureka
org.eurekaclinical/eureka-webapp
org.eurekaclinical/eureka-services
org.eurekaclinical/eureka-protempa-etl
org.eurekaclinical/eureka-common 207
org.emmalanguage/emma
org.emmalanguage/emma-spark 255
org.emmalanguage/emma-quickstart 0
org.emmalanguage/emma-lib 213
org.emmalanguage/emma-language 2421
org.emmalanguage/emma-gui 10
org.emmalanguage/emma-flink 249
org.eclipse.packagedrone/secondary-parent
org.easymock/easymock 390
org.easymock/easymock-test-testng
org.easymock/easymock-parent
org.easymock/easymock-bench
org.antframework.template/template-archetype 0
ognl/ognl 144
nl.psdcompany/duo-navigation-drawer
net.snowflake/snowflake-jdbc 18100
net.snowflake/snowflake-common 61
it.imolinfo.maven/plugins
io.taig.android/toolbelt-compatibility 6
io.projectreactor/reactor-test 64
io.projectreactor/reactor-core 871
io.projectreactor/reactor-bom
io.projectreactor.ipc/reactor-netty 152
io.projectreactor.addons/reactor-logback 4
io.projectreactor.addons/reactor-extra 146
io.projectreactor.addons/reactor-adapter 47
io.prismic/java-kit 79
io.openshift.launchpad/launchpad-addon 14
io.openfoundation.dependencies/foundation-dependencies
io.openfoundation.dependencies/foundation-dependencies-standard
io.lettuce/lettuce-core 1090
io.leangen.graphql/spqr 322
io.jenetics/jenetics 211
io.gravitee.policy/gravitee-policy-rest-to-soap 5
io.github.yuemenglong/scala-json 65
io.github.universityfinalprojects/tparser 10
io.github.lukehutch/fast-classpath-scanner 167
io.github.glytching/junit-extensions 20
io.coodoo/coodoo-audit 33
io.airlift/trace-token 2
io.airlift/testing 16
io.airlift/stats 47
io.airlift/skeleton-server 2
io.airlift/security 6
